رقم الطالب,اسم الطالب,الجنسية,الرقم الوطني/الجواز,الجنس,آخر معدل تراكمي,التخصص,الدرجة,سنة التخرج,فصل التخرج,رقم الهاتف,مكان العمل الحالي,تاريخ بدء العمل,عنوان المنشأة,قطاع المنشأة,رقم هاتف المنشأة
240732240,أمين حمزة براء المولدي,الاردنية,240732240,انثى,2.54,علم الحاسوب,ماجستير (مسار الرسالة),2020/2019,2,2273897812,Cogibox,2022-04-20,,الخاص,5675999357
343964923,أريج عمرو داود عنون,الاردنية,343964923,انثى,3.87,نظم المعلومات الحاسوبية,بكالوريوس,2022/2021,3,,Buzzdog,2023-01-14,05 Division Point,الخاص,1269666160
760421712,جعفر عمر براء القلال,الاردنية,760421712,انثى,2.92,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2020/2019,3,2108100773,Skipstorm,2023-05-15,,الخاص,6117770546
675348923,طيبه خاطر سراج الدين المدقي,الاردنية,675348923,انثى,1.95,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2022/2021,1,,Kwilith,2024-06-22,2 Talisman Alley,,1214737106
407020774,ميرال سالم لؤي جابالله,الاردنية,407020774,انثى,2.28,الأمن السيبراني,بكالوريوس,2021/2020,3,,Shuffletag,2021-01-23,21 Oak Valley Park,الخاص,9326048786
36745221,حور عمرو بلال النجار,الاردنية,36745221,ذكر,2.97,هندسة البرمجيات,بكالوريوس,2020/2019,2,9351585061,Skinix,,317 Welch Hill,الخاص,3256913811
167981013,لى لى تامر راشد همدان,الاردنية,167981013,انثى,1.86,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2022/2021,1,,Realbridge,,88020 Nobel Road,,9787590124
622571793,شيماء زياد خاطر الدرقاش,الاردنية,622571793,ذكر,2.53,الأمن السيبراني,بكالوريوس,2023/2022,2,1787449979,Dabvine,2023-09-07,1 Messerschmidt Hill,العام,5158194975
709283041,أسماعيل غسان صهيب النجار,الاردنية,709283041,انثى,2.37,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2020/2019,3,3753983713,Bubbletube,2021-05-14,4028 Brentwood Way,العام,5958025058
153870556,ديلارا إلياس براء المولدي,الاردنية,153870556,ذكر,2.46,علم الحاسوب,بكالوريوس,2022/2021,3,,Vinder,2023-05-04,798 Delaware Park,الخاص,2659380371
876365597,ضحى مصطفي باهي خنفير,الاردنية,876365597,ذكر,3.84,علم الحاسوب,بكالوريوس,2024/2023,3,2317632355,Flashset,2023-09-28,,الخاص,3354806537
623914703,رحمة حسام مؤيد الطويل,الاردنية,623914703,ذكر,2.52,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2023/2022,2,,Youfeed,2022-04-03,75 Onsgard Plaza,الخاص,8167834085
158511713,إباء عزام سعيد عنون,الاردنية,158511713,ذكر,1.89,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2023/2022,3,6386496505,Eabox,2024-02-05,14 Thackeray Junction,الخاص,8659817280
485209290,بيلسان جاسم سهيل سويس,الاردنية,485209290,انثى,3.54,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2023/2022,3,1868322458,Topiclounge,2022-06-15,9324 Chinook Lane,,9413306677
871849665,أميرة أدريس لامي الطويل,الاردنية,871849665,انثى,2.28,الأمن السيبراني,ماجستير (مسار الرسالة),2020/2019,1,9732989985,Devcast,2024-03-06,,الخاص,9422764074
331515813,فاليا عتيق ايتن الطويل,الاردنية,331515813,انثى,3.24,الأمن السيبراني,ماجستير (مسار الشامل),2022/2021,3,4023031539,,,3459 Anzinger Circle,,2022500615
98975121,أيهم أيوب يزيد الرصاع,الاردنية,98975121,انثى,2.82,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2020/2019,1,9673111069,Edgetag,2022-12-24,,الخاص,9235838738
386861337,ضي باهي مُهاب بن حمودة,الاردنية,386861337,ذكر,1.88,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2022/2021,2,5403366877,Skivee,2022-12-26,,العام,6177709875
41555965,روناء ادهم طاهر شنيق,الاردنية,41555965,ذكر,3.76,علم الحاسوب,ماجستير (مسار الرسالة),2022/2021,1,8284425853,Ntag,2023-08-25,04257 Bay Circle,الخاص,1169274350
904705797,لميس أوس رامز المدقي,الاردنية,904705797,ذكر,2.37,علم الحاسوب,بكالوريوس,2022/2021,3,4156132695,Feedspan,,,الخاص,7262679292
161971045,ثامر عزام أمجد لخشين,الاردنية,161971045,ذكر,2.53,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2024/2023,2,2244629652,Rhyloo,,,العام,3592673050
394820147,ديما ايتن ادهم الأشراف,الاردنية,394820147,ذكر,2.26,هندسة البرمجيات,بكالوريوس,2021/2020,3,,,2024-10-12,15 Graedel Crossing,العام,
66051244,نورسين أسعد صَفِيُّ الوحيشي,الاردنية,66051244,انثى,2.94,الأمن السيبراني,بكالوريوس,2023/2022,3,5494979347,Linktype,2023-02-10,98 3rd Circle,,6413554553
325322399,ضي داني سعد الكافي,الاردنية,325322399,ذكر,2.49,نظم المعلومات الحاسوبية,بكالوريوس,2024/2023,2,1053483915,Devpoint,2024-05-17,80 Fremont Point,,8573606320
487591046,لى لى أدريس معاويه لخشين,الاردنية,487591046,انثى,3.24,الأمن السيبراني,بكالوريوس,2020/2019,1,6833392836,,,875 Oriole Center,العام,7548764959
156236302,سها مشاري جاد الشريف,الاردنية,156236302,انثى,3.86,علم الحاسوب,ماجستير (مسار الرسالة),2024/2023,3,5156102124,Shuffledrive,2022-07-17,24920 La Follette Parkway,الخاص,5528924001
836142480,صَفِيُّ مهند ادم سعيد,الاردنية,836142480,انثى,1.66,هندسة البرمجيات,بكالوريوس,2023/2022,1,8353544532,Eare,2023-08-29,,,
156289780,تالين زيدون زيد زقية,الاردنية,156289780,انثى,3.97,هندسة البرمجيات,ماجستير (مسار الشامل),2021/2020,2,6513724519,Demizz,2022-04-15,,العام,9458881885
502840371,اسراء راشد ساهر البشيري,الاردنية,502840371,انثى,1.88,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,3,1895373861,,2021-07-08,2 Mitchell Alley,الخاص,9967945019
318291113,جيلان نبراس ريان الع لويني,الاردنية,318291113,انثى,2.17,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2021/2020,2,4664034359,Quatz,2022-08-31,0 Bashford Pass,الخاص,8715379027
132098851,زهيدة أسعد أكرم لخشين,الاردنية,132098851,ذكر,2.92,الأمن السيبراني,بكالوريوس,2021/2020,1,,Oyoloo,2023-01-28,,الخاص,7697320667
309784946,أليكا خالد باسم الشتيوي,الاردنية,309784946,ذكر,2.96,نظم المعلومات الحاسوبية,بكالوريوس,2020/2019,3,4911328746,Photolist,2022-04-06,,الخاص,6541150265
222414970,ابتهاج شاهين مصعب الزوابي,الاردنية,222414970,ذكر,1.83,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2022/2021,2,2897697472,Wordify,2021-12-18,024 Anderson Park,الخاص,1023152709
951013802,هاشم سليم حيدر الغربي,الاردنية,951013802,انثى,2.3,علم الحاسوب,ماجستير (مسار الشامل),2024/2023,1,,Skidoo,2021-03-13,,العام,
363734903,أصالة داني مصلح النفير,الاردنية,363734903,انثى,3.98,الأمن السيبراني,ماجستير (مسار الرسالة),2024/2023,3,6264341067,Aimbo,2024-10-21,94127 Milwaukee Terrace,الخاص,8318520181
605243663,ياسمين راشد اصيل هذيل,الاردنية,605243663,ذكر,3.89,الأمن السيبراني,بكالوريوس,2021/2020,3,,Ailane,,35362 Prairieview Court,,3196660968
432426144,سهيل ياسر مشاري سعيد,الاردنية,432426144,ذكر,2.53,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,1,5461880351,Einti,2024-10-15,44897 Jana Lane,العام,
166406978,غسان حمزه اديب خنفير,الاردنية,166406978,انثى,3.71,الأمن السيبراني,بكالوريوس,2022/2021,1,1437659426,Skibox,2024-10-24,58717 Warner Road,العام,8011227380
70136573,زيد اصيل باسم العواني,الاردنية,70136573,ذكر,2.81,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2024/2023,2,4744998953,Aivee,2023-02-11,88706 Scott Park,العام,7831511408
646997209,سالم ادهم عمار القلال,الاردنية,646997209,ذكر,3.34,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2020/2019,2,1747765834,Feedspan,2021-11-07,7 Tennessee Center,,5488962752
974535215,عامر بدر ايتن الطويل,الاردنية,974535215,انثى,2.51,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,2,8543825014,,,,,8077799954
564813144,شادي يحيى يحيى الصغير,الاردنية,564813144,انثى,2.56,هندسة البرمجيات,ماجستير (مسار الشامل),2021/2020,1,3001030976,Skimia,2022-08-30,5 Schlimgen Drive,,7322709068
305030575,أبرار أيوب مؤيد المولدي,الاردنية,305030575,انثى,3.24,علم الحاسوب,ماجستير (مسار الشامل),2020/2019,3,1696541734,Oba,,59189 Bultman Court,الخاص,
29972137,نادين عمار سراج الدين المولدي,الاردنية,29972137,انثى,2.06,علم الحاسوب,بكالوريوس,2021/2020,1,9015221059,,2022-04-24,,العام,5477800993
221260426,وسيم دريد أمير العواني,الاردنية,221260426,انثى,3.69,هندسة البرمجيات,ماجستير (مسار الرسالة),2020/2019,3,,Quatz,2022-09-22,8666 Corscot Street,الخاص,4358978473
764066951,اسماء جسور حاتم الكافي,الاردنية,764066951,انثى,2.82,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2023/2022,3,5677677731,Lajo,2022-11-30,33 Calypso Alley,العام,9588964435
787252588,دينيز عمرو نبراس الشيباني,الاردنية,787252588,ذكر,2.84,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2020/2019,2,3799161673,Jaxnation,,9695 Duke Trail,العام,8696790572
686917167,أشرف غالب فراس نيفر,الاردنية,686917167,انثى,2.03,علم الحاسوب,ماجستير (مسار الشامل),2024/2023,2,8056902310,,2023-10-02,283 Laurel Junction,الخاص,8969916326
329124677,ياسين اصيل مصلح الشريف,الاردنية,329124677,انثى,3.07,هندسة البرمجيات,بكالوريوس,2020/2019,3,9884955794,Gigashots,2022-06-21,59 Kings Center,,7638684449
67508265,اياد أسماعيل فهد الغربي,الاردنية,67508265,ذكر,3.61,هندسة البرمجيات,ماجستير (مسار الرسالة),2024/2023,2,3539971217,Livetube,2024-08-26,29 Lerdahl Way,,2886963935
646499929,كايلا شادي زهير زروق,الاردنية,646499929,انثى,2.05,الأمن السيبراني,بكالوريوس,2022/2021,1,1752078142,Kazu,2022-10-14,9198 Mcguire Hill,الخاص,1045637155
952471886,اياس ادهم كنان بوديبة,الاردنية,952471886,ذكر,3.59,هندسة البرمجيات,بكالوريوس,2020/2019,2,,Zoombox,2023-03-17,902 Village Parkway,,6968071053
939043758,شكراي معاويه جعفر الدنوني,الاردنية,939043758,ذكر,3.3,هندسة البرمجيات,ماجستير (مسار الرسالة),2022/2021,2,9962554869,,2022-07-20,2 Dapin Street,الخاص,4655853282
682228603,مريم بسام مصطفي النجار,الاردنية,682228603,ذكر,3.42,علم الحاسوب,ماجستير (مسار الرسالة),2020/2019,3,8264673475,Zava,2021-02-06,,الخاص,6137144108
730273142,ليال علي ياسر النجار,الاردنية,730273142,انثى,2.95,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2022/2021,3,8591208623,Skippad,,52 Leroy Drive,الخاص,5417068123
745194050,أشرف بسّام صهيب يافع,الاردنية,745194050,ذكر,3.66,علم الحاسوب,ماجستير (مسار الشامل),2024/2023,3,,Babblestorm,2024-06-18,94 Forest Run Way,العام,4009153767
979374892,لميس نايف يزن الصغير,الاردنية,979374892,ذكر,3.25,علم الحاسوب,ماجستير (مسار الرسالة),2020/2019,3,6729209634,Eire,2023-01-24,002 Havey Terrace,الخاص,3701329078
797225407,دينيز حاتم خاطر الخليفي,الاردنية,797225407,ذكر,1.88,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2021/2020,2,5325691420,Quimba,2022-05-28,,العام,
257975605,عامر تميم مشاري الكافي,الاردنية,257975605,انثى,2.53,هندسة البرمجيات,ماجستير (مسار الرسالة),2021/2020,2,7615082379,Feedmix,,075 Esch Park,العام,7709060136
229736581,إحسان سعد أمجد الصفار,الاردنية,229736581,انثى,3.57,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2022/2021,1,8448937099,,2022-10-11,9 Hollow Ridge Terrace,العام,4447240687
647980754,إباء مصطفي صفوان بنسلامة,الاردنية,647980754,ذكر,3.22,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2022/2021,2,,Latz,2023-10-25,350 Badeau Lane,الخاص,7038004832
63154097,أوليفيا يحيى خليل المدقي,الاردنية,63154097,انثى,1.84,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2022/2021,1,5851833491,,2023-01-29,,الخاص,5106928576
332620019,أيمن أمجد بسام بن حمودة,الاردنية,332620019,ذكر,1.81,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2023/2022,1,,,2024-05-29,01527 Hazelcrest Avenue,العام,6917549218
270356808,عادل كنان زياد شنيق,الاردنية,270356808,انثى,2.82,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2021/2020,2,6044943364,Digitube,2024-10-09,,,7053114951
301410579,ضي أدهم ادهم تومي,الاردنية,301410579,ذكر,3.36,نظم المعلومات الحاسوبية,بكالوريوس,2023/2022,2,3648094480,Feedbug,2021-10-20,05043 Doe Crossing Lane,الخاص,5262927690
585616184,راجي جعفر اسلام بن عبدالله,الاردنية,585616184,ذكر,1.67,الأمن السيبراني,بكالوريوس,2023/2022,2,1843466366,Shuffledrive,,1091 Debra Crossing,الخاص,
489652597,مكة جبر ياسر هذيل,الاردنية,489652597,ذكر,3.13,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2023/2022,3,4066938678,,2024-10-06,,الخاص,9319568503
957955452,شمس ثامر مازن بودوارة,الاردنية,957955452,انثى,1.9,الأمن السيبراني,بكالوريوس,2022/2021,1,9691224708,Twitternation,,2855 Rigney Lane,العام,4512125351
531886943,ياسين أسعد عبد الرؤوف بوديبة,الاردنية,531886943,ذكر,3.67,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2020/2019,2,,Skimia,,,العام,9464324310
453393630,صَفِيُّ تركي حسام تومي,الاردنية,453393630,انثى,3.82,هندسة البرمجيات,بكالوريوس,2020/2019,1,1405196054,Mynte,2022-04-13,04 Arrowood Circle,,3755885109
285987124,شكراي تيم ساري الحجيج,الاردنية,285987124,ذكر,2.76,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2024/2023,3,6649743820,Vinder,2024-09-13,88 Fulton Terrace,العام,4268611209
127425391,مودة مصبح إلياس القلال,الاردنية,127425391,انثى,3.09,الأمن السيبراني,ماجستير (مسار الشامل),2022/2021,2,6119235639,,2022-05-10,8350 Alpine Place,الخاص,2347890225
820318179,أزهار هادي مسعد الطريقي,الاردنية,820318179,ذكر,3.48,الأمن السيبراني,ماجستير (مسار الرسالة),2020/2019,1,2912063197,Jaxspan,2021-11-18,7851 Iowa Junction,الخاص,9081575777
90570058,جبر جاسم حيدر النقاش,الاردنية,90570058,انثى,2.17,نظم المعلومات الحاسوبية,بكالوريوس,2023/2022,2,8489171087,Mynte,2023-09-06,269 Truax Park,العام,9638632615
165109189,أسيل شيار حيدر المدقي,الاردنية,165109189,ذكر,3.67,علم الحاسوب,ماجستير (مسار الرسالة),2024/2023,3,7808762860,Avamm,2022-10-18,737 Morningstar Circle,العام,2106184650
574292680,إباء أمجد جسور بوديبة,الاردنية,574292680,ذكر,1.74,علم الحاسوب,ماجستير (مسار الرسالة),2021/2020,3,9269648937,Viva,2022-10-16,6508 Bayside Place,الخاص,
185237551,أليسا مجدي جبر تومي,الاردنية,185237551,انثى,1.67,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,2,6863054279,Livepath,,1173 Luster Hill,,
358356852,نيار ادهم بدر البشيري,الاردنية,358356852,انثى,2.79,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2023/2022,2,9242835897,Jetwire,2023-11-18,,الخاص,
72689897,أنوار حاتم ابراهيم النابلي,الاردنية,72689897,انثى,2.93,الأمن السيبراني,ماجستير (مسار الرسالة),2024/2023,3,,Tavu,,,العام,8378377443
208723248,صفوان أيوب شادي القلال,الاردنية,208723248,ذكر,3.33,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2021/2020,3,6192971291,Roombo,2021-10-24,,الخاص,
161567660,تامر رامي مسعد بن عبدالله,الاردنية,161567660,ذكر,3.34,علم الحاسوب,ماجستير (مسار الرسالة),2023/2022,3,,Oyope,2021-01-23,25 Kenwood Court,العام,2765406998
934250095,جاد أدريس شادي زروق,الاردنية,934250095,ذكر,3.52,الأمن السيبراني,ماجستير (مسار الرسالة),2020/2019,3,5399662674,,2023-12-16,04 Cherokee Plaza,العام,6227288035
596270356,فهد راشد يزيد الكراي,الاردنية,596270356,انثى,2.46,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2024/2023,1,8719487896,Realfire,2021-04-10,,الخاص,6134178694
708186672,لى لى جاد مصلح همدان,الاردنية,708186672,انثى,2.65,هندسة البرمجيات,ماجستير (مسار الرسالة),2022/2021,1,7052657271,Jayo,2024-10-24,,,
424726711,ليان سفيان غالب الشريف,الاردنية,424726711,انثى,1.68,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,1,8722935064,Yabox,,7 Ridge Oak Parkway,العام,1265189725
830812437,زهير وليد جاسم العلايمي,الاردنية,830812437,ذكر,3.87,علم الحاسوب,ماجستير (مسار الرسالة),2022/2021,2,9578446192,Eadel,2023-05-26,46335 Merry Park,الخاص,4239645938
621188040,خالد ميرزا ياسين بن عبد الكريم,الاردنية,621188040,ذكر,2.58,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2020/2019,3,9109610502,Zoomlounge,2023-07-19,0 Miller Pass,العام,
886295389,زيد أدريس فادي السقاط,الاردنية,886295389,ذكر,2.22,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2021/2020,1,3989266455,,2024-08-25,5 Vidon Road,العام,3168323436
638402968,نيروز معاويه أكمل بن عثمان,الاردنية,638402968,انثى,3.51,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2022/2021,3,,Youtags,2024-09-22,13 Butternut Lane,العام,8465443431
572482098,أشرقت غسان أيمن العطار,الاردنية,572482098,انثى,1.75,الأمن السيبراني,ماجستير (مسار الشامل),2021/2020,2,7553602877,,,,العام,
704562421,مروة حمزة اصيل العلاني,الاردنية,704562421,انثى,2.99,الأمن السيبراني,بكالوريوس,2020/2019,3,8333225418,Jaxnation,2023-12-07,6 Del Mar Court,الخاص,8449236778
78737411,حمزة باسم خاطر عطالله,الاردنية,78737411,ذكر,3.11,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2024/2023,1,1884767037,,2022-07-21,17 Superior Plaza,,5204777517
620748242,مودة أكرم  يافع,الاردنية,620748242,ذكر,3.45,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2024/2023,2,3134797654,Dabvine,2022-09-19,21818 Dawn Place,,8808306000
197344034,نيار ماركو تيم همدان,الاردنية,197344034,ذكر,3.43,هندسة البرمجيات,ماجستير (مسار الرسالة),2021/2020,1,8283602222,Skinix,2022-09-29,84 Westport Street,العام,6034441531
440818578,دريد بسام ساهر بودوارة,الاردنية,440818578,ذكر,1.82,هندسة البرمجيات,ماجستير (مسار الرسالة),2020/2019,2,7603579506,Mybuzz,2021-04-27,17876 Ronald Regan Center,العام,
495005213,خلدون ساري بسّام السقاط,الاردنية,495005213,انثى,2.94,هندسة البرمجيات,ماجستير (مسار الرسالة),2022/2021,1,,Topdrive,2021-10-31,7630 Cottonwood Terrace,,4406067395
558061730,ابتسام روناء اياس المدقي,الاردنية,558061730,انثى,2.14,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2020/2019,2,9873394028,Twitterbridge,2022-03-31,89 Sherman Pass,العام,5043543777
705872868,مصلح سامي مُهاب الأشراف,الاردنية,705872868,ذكر,3.23,الأمن السيبراني,ماجستير (مسار الرسالة),2022/2021,1,1952169928,Realfire,2024-09-27,48 Loomis Center,الخاص,6254245079
499325594,مازن وسيم إبراهيم الصفار,الاردنية,499325594,انثى,3.35,هندسة البرمجيات,بكالوريوس,2022/2021,1,,Blognation,2023-04-30,7 Surrey Park,الخاص,8415614958
672136942,لى لى طاهر فهد تومي,الاردنية,672136942,انثى,3.47,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2021/2020,3,,Browsetype,2023-03-18,9807 Lillian Court,الخاص,6837871373
674691122,ابتهاج محمد باهي يافع,الاردنية,674691122,انثى,3.31,الأمن السيبراني,بكالوريوس,2022/2021,1,1389629492,Yacero,2023-05-26,,العام,
517004965,مصطفى أمين زياد الغربي,الاردنية,517004965,ذكر,3.47,علم الحاسوب,بكالوريوس,2023/2022,3,,,2023-07-19,9258 Stuart Road,الخاص,2059872878
456446271,مجدي عوض لامي الشيباني,الاردنية,456446271,انثى,1.92,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2020/2019,3,4828428446,Shufflebeat,2022-10-08,0035 Bultman Avenue,العام,6835296926
13725813,رؤى فيصل أكرم هذيل,الاردنية,13725813,انثى,2.38,الأمن السيبراني,بكالوريوس,2023/2022,3,8321796190,,2024-06-27,,العام,2117540526
962291220,أمل طاهر سفيان نيفر,الاردنية,962291220,انثى,3.48,هندسة البرمجيات,ماجستير (مسار الرسالة),2022/2021,1,3004746895,Feedfish,2022-10-24,408 Lunder Hill,,7799841012
544336475,مصلح نبراس باهي جراد,الاردنية,544336475,انثى,2.61,الأمن السيبراني,ماجستير (مسار الرسالة),2024/2023,2,1882547227,Jamia,2022-01-30,150 Oak Valley Crossing,,1472973113
160424306,روناء جواد سعد البشيري,الاردنية,160424306,انثى,1.76,هندسة البرمجيات,ماجستير (مسار الرسالة),2021/2020,3,7931144118,,2024-10-30,6451 Spaight Drive,الخاص,5808316935
900279072,هانيا وائل بَشار الزوابي,الاردنية,900279072,ذكر,2.12,الأمن السيبراني,بكالوريوس,2021/2020,1,9598672769,Buzzshare,2021-09-29,569 Havey Circle,الخاص,6481492869
151619598,أوس ميرزا زهير الزوابي,الاردنية,151619598,ذكر,2.67,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,3,4602949705,Midel,2021-05-07,2051 Fordem Crossing,الخاص,2427477403
578577569,رانيا شاهين حمزه المولدي,الاردنية,578577569,ذكر,2.0,هندسة البرمجيات,ماجستير (مسار الرسالة),2024/2023,2,2657753140,Yoveo,2021-03-16,6 Shopko Street,العام,7747993134
377445864,سراج الدين حاتم شاهين الطويل,الاردنية,377445864,انثى,2.92,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2022/2021,1,6788963027,Roomm,,62747 Fair Oaks Lane,الخاص,
623990044,فادي يزيد اصيل السقاط,الاردنية,623990044,انثى,1.64,الأمن السيبراني,ماجستير (مسار الشامل),2023/2022,3,7875101333,Realmix,,35086 Briar Crest Point,,4869253538
21255229,بنان زبير تامر العطار,الاردنية,21255229,انثى,3.97,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,1,1902401244,InnoZ,2021-07-16,1 Paget Junction,الخاص,8381721201
93716140,بتول وافي كريم سعيد,الاردنية,93716140,انثى,2.45,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,2,9718562803,Zava,2023-06-05,,,8045010069
898846146,رندا سليم عوض النخلي,الاردنية,898846146,انثى,3.08,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2020/2019,3,,Zoomdog,,89113 Lake View Terrace,,5068212431
665254716,هنا مهند حيدر الأشراف,الاردنية,665254716,انثى,3.27,هندسة البرمجيات,ماجستير (مسار الرسالة),2023/2022,3,5814999657,,2023-10-13,34 Acker Street,,9577702333
458063275,أروى نايف بدر بن حمودة,الاردنية,458063275,انثى,2.5,الأمن السيبراني,ماجستير (مسار الرسالة),2021/2020,1,6481361225,Skivee,2023-11-04,0 Superior Parkway,الخاص,
160225593,داليدا روناء باهر الصغير,الاردنية,160225593,ذكر,3.72,الأمن السيبراني,ماجستير (مسار الشامل),2020/2019,3,2218341735,Babblestorm,2022-02-12,824 Eastlawn Drive,العام,9883911453
682073467,مودة حمزه سامي العلاني,الاردنية,682073467,ذكر,2.27,الأمن السيبراني,بكالوريوس,2021/2020,3,,Zoombeat,2022-09-12,01011 Saint Paul Pass,العام,3032506013
387707339,نور سعود لؤي المنيف,الاردنية,387707339,ذكر,3.09,علم الحاسوب,ماجستير (مسار الشامل),2020/2019,2,,Wordpedia,2023-04-15,35345 Portage Pass,العام,
834355722,كارما إدريس معاذ الرصاع,الاردنية,834355722,انثى,3.73,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2022/2021,1,,,2023-12-03,9 Dovetail Pass,الخاص,9018876289
948213101,مصلح خاطر  المدقي,الاردنية,948213101,انثى,1.83,علم الحاسوب,بكالوريوس,2022/2021,2,,,2024-08-11,,الخاص,2471798165
360967972,أحلام جسور اسلام الع لويني,الاردنية,360967972,انثى,2.33,الأمن السيبراني,بكالوريوس,2024/2023,2,9812558526,Brightbean,2021-06-01,,الخاص,5034752668
709797776,رحمة ادهم جمال عاشور,الاردنية,709797776,انثى,3.6,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2020/2019,1,1561374515,Skimia,2022-11-25,,الخاص,
985496102,ريمان أكرم أيوب يافع,الاردنية,985496102,ذكر,2.87,علم الحاسوب,ماجستير (مسار الشامل),2022/2021,1,2936004463,Cogidoo,2023-09-21,53 Stephen Drive,الخاص,2318932784
598108766,صهيب رامز نايف ادريس,الاردنية,598108766,انثى,2.84,نظم المعلومات الحاسوبية,بكالوريوس,2023/2022,3,8796806586,Oba,,85732 Transport Plaza,العام,
86126033,رؤى ساري مجدي الشريف,الاردنية,86126033,ذكر,3.26,هندسة البرمجيات,ماجستير (مسار الرسالة),2021/2020,1,,Skyba,2022-07-05,20144 Transport Way,الخاص,8619129757
851130012,داليا أمجد علي,الاردنية,851130012,ذكر,3.23,هندسة البرمجيات,بكالوريوس,2024/2023,2,7823224382,Fanoodle,2023-04-04,4400 La Follette Center,العام,2024366655
559728619,أكمل عمرو بلال شقرون,الاردنية,559728619,انثى,2.98,نظم المعلومات الحاسوبية,بكالوريوس,2021/2020,3,,,2021-05-04,94 Oakridge Center,العام,2882709751
151691049,أنوار سفيان باهر الرقيق,الاردنية,151691049,ذكر,2.87,علم الحاسوب,بكالوريوس,2021/2020,1,,,2022-03-11,,العام,8596963599
569315547,أصالة بَشار تميم الأشراف,الاردنية,569315547,انثى,3.08,الأمن السيبراني,بكالوريوس,2022/2021,3,1987523870,Meeveo,2024-08-15,,العام,9932508695
438265236,ديالا راسل مصلح يافع,الاردنية,438265236,ذكر,2.71,هندسة البرمجيات,ماجستير (مسار الرسالة),2024/2023,3,1537535106,,2022-05-19,3 Hazelcrest Trail,الخاص,5932588240
338280999,ملك سعيد نبراس ادريس,الاردنية,338280999,انثى,3.01,الأمن السيبراني,ماجستير (مسار الرسالة),2020/2019,2,2444799555,Rhybox,,,,4657401004
637780641,ديما نيروز شاهين النجار,الاردنية,637780641,انثى,2.2,الأمن السيبراني,بكالوريوس,2024/2023,2,,Voolia,2023-06-30,60 Tony Terrace,الخاص,9244734762
